;time;Hs_rio_grande;Hs_itajai;Hs_santos;Hs_vitoria
54;2008-01-07 18:00:00;1,2166728973388672;1,4436845779418945;1,5164427757263184;1,3558034896850586
55;2008-01-07 21:00:00;1,2104554176330566;1,38084077835083;1,4572954177856445;1,2751479148864746
56;2008-01-08 00:00:00;1,2287712097167969;1,3347997665405273;1,4097423553466797;1,233476161956787
57;2008-01-08 03:00:00;1,278172492980957;1,3497543334960938;1,4897255897521973;1,3835291862487793
58;2008-01-08 06:00:00;1,3400087356567383;1,324549674987793;1,4547748565673828;1,4620003700256348
59;2008-01-08 09:00:00;1,362861156463623;1,2497749328613281;1,3989882469177246;1,46384859085083
60;2008-01-08 12:00:00;1,398819923400879;1,175168514251709;1,3470659255981445;1,4544386863708496
61;2008-01-08 15:00:00;1,3857135772705078;1,1259350776672363;1,3705906867980957;1,5167789459228516
62;2008-01-08 18:00:00;1,3262300491333008;1,1045951843261719;1,3305988311767578;1,435114860534668
63;2008-01-08 21:00:00;1,2884225845336914;1,1286234855651855;1,3240456581115723;1,3484101295471191
64;2008-01-09 00:00:00;1,439988136291504;1,1598777770996094;1,3243818283081055;1,3302626609802246
65;2008-01-09 03:00:00;1,675065517425537;1,2489347457885742;1,315812110900879;1,28741455078125
66;2008-01-09 06:00:00;1,7444629669189453;1,279012680053711;1,2675867080688477;1,388401985168457
67;2008-01-09 09:00:00;1,6622951030731201;1,2319636344909668;1,2381811141967773;1,6254959106445312
68;2008-01-09 12:00:00;1,5673565864562988;1,1828980445861816;1,2380127906799316;1,5754222869873047
69;2008-01-09 15:00:00;1,4855246543884277;1,1597094535827637;1,2743077278137207;1,5399672985076904
70;2008-01-09 18:00:00;1,5035042762756348;1,1395459175109863;1,3363118171691895;1,6285204887390137
71;2008-01-09 21:00:00;1,5987787246704102;1,169959545135498;1,3697504997253418;1,701446771621704
72;2008-01-10 00:00:00;1,8215899467468262;1,282541275024414;1,434779167175293;1,5779428482055664
73;2008-01-10 03:00:00;2,0578436851501465;1,3258938789367676;1,3749594688415527;1,5934016704559326
74;2008-01-10 06:00:00;2,2174746990203857;1,2317957878112793;1,3142995834350586;1,6456599235534668
75;2008-01-10 09:00:00;2,3114049434661865;1,1123247146606445;1,283045768737793;1,702622890472412
76;2008-01-10 12:00:00;2,2136099338531494;1,0380539894104004;1,259016990661621;1,6757376194000244
77;2008-01-10 15:00:00;2,2431836128234863;0,986299991607666;1,2702751159667969;1,6305370330810547
78;2008-01-10 18:00:00;1,9733233451843262;0,9700007438659668;1,2443981170654297;1,5361027717590332
79;2008-01-10 21:00:00;1,8094916343688965;0,9711771011352539;1,2245702743530273;1,4089021682739258
80;2008-01-11 00:00:00;1,7572333812713623;1,0383901596069336;1,234316349029541;1,4213361740112305
81;2008-01-11 03:00:00;1,7960491180419922;1,186762809753418;1,3220291137695312;1,4057092666625977
82;2008-01-11 06:00:00;1,8422579765319824;1,2297792434692383;1,4650249481201172;1,369582176208496
