,timestamp,Wvht,peakPeriod,meanPeriod,peakDirection,peakDirectionalSpread,meanDirection,meanDirectionalSpread,latitude,longitude
3647,2022-01-07 18:00:00,3.3066666666666666,9.619333333333332,7.322,203.52700000000002,31.42533333333333,195.37666666666667,51.06266666666667,-27.535856666666664,-38.36217333333334
3648,2022-01-07 21:00:00,3.4633333333333334,9.929666666666668,7.482666666666667,201.72966666666665,28.05966666666667,191.85500000000002,48.56966666666667,-27.518933333333337,-38.38030333333334
3649,2022-01-08 00:00:00,3.4516666666666667,9.619333333333332,7.382000000000001,191.0533333333333,31.854666666666663,182.63700000000003,45.68333333333334,-27.496423333333336,-38.394510000000004
3650,2022-01-08 03:00:00,3.3196666666666665,9.309,7.342666666666666,179.85799999999998,34.54,172.369,48.983000000000004,-27.468653333333332,-38.407936666666664
3651,2022-01-08 06:00:00,3.1336666666666666,9.619333333333332,7.474333333333333,175.04033333333334,34.58066666666667,169.0906666666667,50.73533333333333,-27.428956666666664,-38.43115
3652,2022-01-08 09:00:00,3.0223333333333335,10.24,7.480999999999999,172.48033333333333,30.66433333333333,170.26466666666667,50.65033333333333,-27.388126666666665,-38.46649
3653,2022-01-08 12:00:00,3.1350000000000002,10.24,7.608333333333333,170.82933333333332,30.330000000000002,170.87633333333335,44.93633333333333,-27.36582,-38.50342333333334
3654,2022-01-08 15:00:00,3.249333333333334,10.24,7.851666666666667,172.25966666666667,28.659666666666666,171.933,40.84466666666666,-27.354443333333336,-38.53364333333334
3655,2022-01-08 18:00:00,3.4776666666666665,10.24,7.896999999999999,171.73366666666666,26.811333333333334,170.94433333333333,38.166333333333334,-27.34178,-38.55275666666667
3656,2022-01-08 21:00:00,3.488666666666667,10.24,7.785333333333334,168.99066666666667,25.084000000000003,170.152,36.544666666666664,-27.328590000000002,-38.566923333333335
3657,2022-01-09 00:00:00,3.5223333333333335,10.24,7.857,164.76566666666668,25.210333333333335,166.07399999999998,35.35033333333334,-27.310166666666664,-38.58159666666667
3658,2022-01-09 03:00:00,3.47,10.24,7.773666666666666,164.35466666666667,23.138,163.3276666666667,36.12266666666667,-27.281066666666664,-38.60533
3659,2022-01-09 06:00:00,3.2609999999999997,9.671,7.524333333333334,160.083,26.375333333333334,158.42533333333333,36.74,-27.248693333333335,-38.63675
3660,2022-01-09 09:00:00,3.144,10.24,7.4959999999999996,161.80066666666667,29.249666666666666,154.489,40.032333333333334,-27.227183333333333,-38.6812
3661,2022-01-09 12:00:00,3.124333333333334,10.24,7.4816666666666665,163.53333333333333,30.185999999999996,154.59033333333332,42.81333333333333,-27.227073333333333,-38.732593333333334
3662,2022-01-09 15:00:00,3.043333333333333,10.24,7.3260000000000005,172.55033333333336,30.606666666666666,156.63266666666664,44.104666666666674,-27.238723333333336,-38.77335666666667
3663,2022-01-09 18:00:00,2.873333333333333,9.619333333333332,7.169666666666667,167.01633333333334,33.946333333333335,156.07833333333335,45.072,-27.249683333333333,-38.793816666666665
3664,2022-01-09 21:00:00,2.8686666666666665,9.619333333333332,7.204000000000001,161.02833333333334,31.100333333333335,151.72333333333333,44.29966666666667,-27.24996,-38.802279999999996
3665,2022-01-10 00:00:00,2.6969999999999996,9.050333333333333,7.037,148.70000000000002,31.534000000000002,146.73666666666665,43.49,-27.244316666666666,-38.811569999999996
3666,2022-01-10 03:00:00,2.717333333333333,9.309,7.189,135.52200000000002,25.814666666666668,137.68466666666666,41.083,-27.230886666666667,-38.8169
3667,2022-01-10 06:00:00,2.663,9.309,7.126,134.87966666666665,26.356333333333335,132.83966666666666,42.13666666666666,-27.21260666666667,-38.82441333333333
3668,2022-01-10 09:00:00,2.392,9.309,7.088,132.82966666666667,27.534000000000002,129.3216666666667,43.73833333333334,-27.193366666666666,-38.83705
3669,2022-01-10 12:00:00,2.1183333333333336,9.309,7.1419999999999995,139.6003333333333,33.826,133.79966666666667,47.217333333333336,-27.189093333333332,-38.859673333333326
3670,2022-01-10 15:00:00,1.9749999999999999,8.791666666666666,7.085333333333334,141.37,36.202666666666666,137.4946666666667,50.25233333333333,-27.201106666666664,-38.869436666666665
3671,2022-01-10 18:00:00,1.9276666666666669,8.533,6.949000000000001,139.36333333333332,40.83733333333333,135.14966666666666,55.145333333333326,-27.21802666666667,-38.86556
3672,2022-01-10 21:00:00,1.858666666666667,8.314333333333332,6.570333333333333,138.65866666666668,41.88133333333334,133.58433333333335,59.27133333333333,-27.245016666666668,-38.850570000000005
3673,2022-01-11 00:00:00,1.858666666666667,8.095666666666666,6.811333333333333,127.19500000000001,44.334,124.78366666666666,59.104666666666674,-27.26944,-38.83365
3674,2022-01-11 03:00:00,1.7590000000000001,7.908,6.355333333333334,126.05666666666666,41.10466666666667,123.58133333333335,52.645333333333326,-27.28248333333333,-38.824576666666665
3675,2022-01-11 06:00:00,1.8633333333333333,8.533,6.265666666666667,133.07366666666664,26.843999999999998,117.63033333333334,49.09433333333334,-27.275893333333332,-38.82863666666666
3676,2022-01-11 09:00:00,1.8533333333333333,8.533,6.265666666666665,128.85466666666665,33.19166666666667,92.02166666666666,56.536333333333324,-27.26579666666667,-38.84354
3677,2022-01-11 12:00:00,1.6876666666666666,8.533,6.116333333333333,132.624,41.022333333333336,76.651,60.95666666666667,-27.278273333333335,-38.859163333333335
3678,2022-01-11 15:00:00,1.6596666666666666,6.847,6.060333333333333,47.48933333333334,51.54966666666667,55.12433333333333,61.613,-27.306726666666666,-38.85688666666667
3679,2022-01-11 18:00:00,1.776,7.501666666666666,5.947,32.45333333333333,58.656000000000006,31.455,60.949333333333335,-27.344030000000004,-38.830099999999995
3680,2022-01-11 21:00:00,1.601,7.689333333333333,6.311,30.840333333333334,60.49166666666667,32.989000000000004,61.38766666666667,-27.36345,-38.792386666666665
3681,2022-01-12 00:00:00,1.5546666666666666,7.877,6.105333333333333,58.465666666666664,61.40433333333334,39.764,61.424333333333344,-27.37183333333333,-38.75427666666667
3682,2022-01-12 03:00:00,1.5306666666666668,7.689333333333333,6.010333333333333,54.86000000000001,59.047666666666665,36.226,60.731,-27.371996666666664,-38.715196666666664
3683,2022-01-12 06:00:00,1.6173333333333335,7.314,6.087666666666666,18.418333333333333,52.865,21.37433333333333,55.169999999999995,-27.34798333333333,-38.68942
3684,2022-01-12 09:00:00,1.6436666666666666,7.314,6.006333333333333,120.66033333333333,46.584666666666664,6.182333333333333,50.80133333333333,-27.31232,-38.68633333333333
3685,2022-01-12 12:00:00,1.6296666666666664,7.689333333333333,6.113333333333333,120.109,43.079,3.7726666666666673,48.480999999999995,-27.293170000000003,-38.70898
3686,2022-01-12 15:00:00,1.5223333333333333,7.689333333333333,6.242333333333334,121.25233333333335,40.214333333333336,6.252,50.562333333333335,-27.294723333333337,-38.73056666666667
3687,2022-01-12 18:00:00,1.4800000000000002,7.501666666666666,6.714333333333333,6.981333333333333,37.60966666666667,9.667,56.28666666666667,-27.305926666666664,-38.744573333333335
3688,2022-01-12 21:00:00,1.4006666666666667,7.689333333333333,7.092,17.647666666666666,41.973,16.855333333333334,61.89566666666667,-27.318233333333335,-38.75527333333333
3689,2022-01-13 00:00:00,1.346,7.877,7.195,11.422666666666666,45.351333333333336,16.035666666666668,64.51966666666667,-27.33338666666667,-38.74845666666667
3690,2022-01-13 03:00:00,1.4026666666666667,8.095666666666666,7.598999999999999,125.24933333333333,42.598333333333336,10.591333333333333,67.657,-27.34217333333333,-38.73012333333333
