;tgt_1;tgt_2;tgt_3;tgt_4;tgt_5;tgt_6;tgt_7;tgt_8;tgt_9;tgt_10;tgt_11;tgt_12;tgt_13;tgt_14;tgt_15;tgt_16;tgt_17;tgt_18;tgt_19;tgt_20;tgt_21;tgt_22;tgt_23;tgt_24;tgt_25;tgt_26;tgt_27;tgt_28;tgt_29;tgt_30;tgt_31;tgt_32;tgt_33;tgt_34;tgt_35;tgt_36;tgt_37;tgt_38;tgt_39;tgt_40;tgt_41;tgt_42;tgt_43;tgt_44;tgt_45;tgt_46;tgt_47
0;0,08999999999999986;0,1399999999999999;0,040000000000000036;0,08999999999999986;-0,09000000000000008;0,7200000047683714;-0,1100000000000001;-0,050000000000000044;-0,050000000000000044;-0,11999999999999988;-0,09000000000000008;-0,16999999999999993;-0,19999999999999996;-0,24;-0,32999999999999985;-0,32000000000000006;-0,41999999999999993;-0,4099999999999999;-0,050000000000000044;0,03000000000000025;-0,1299999999999999;-0,06999999999999984;-0,4099999999999999;-0,31000000000000005;-0,4999999999999998;-0,5699999999999998;-0,43999999999999995;-0,4099999999999999;-0,4500000000000002;-0,4699999809265143;-0,6200000000000001;-0,71;-0,7499999618530278;-0,7099999999999997;-0,7699999809265137;-0,6700000000000004;-0,7;-0,6200000000000001;-0,54;-0,5099999952316288;-0,5299999999999998;-0,6000000000000001;-0,10999999046325692;-0,16000000000000014;-0,54;-0,6300000000000001;-0,55
1;0,06000000000000005;0,11999999999999988;-0,04999999523162857;0,1499999999999999;-0,06000000000000005;-0,010000000000000009;-0,030000000000000027;-0,11999999999999988;-0,06000000000000005;-0,15999999999999992;-0,19999999999999996;-0,23999999046325682;-0,2999999999999998;-0,27;-0,3900000000000001;-0,43999999999999995;-0,1299999999999999;-0,029999999999999805;-0,14000000000000012;-0,0799999952316286;-0,3800000000000001;-0,29000000000000004;-0,53;-0,6299999999999999;-0,4999999904632566;-0,5399999999999998;-0,8199999999999998;-0,6299999999999999;-0,6999999999999997;-0,7699999618530278;-0,7999999809265144;-0,729999980926513;-0,77;-0,6599999999999999;-0,55;-0,6000000000000001;-0,4499999952316287;-0,43999999999999995;-0,45999999999999996;-0,8000000000000003;-0,5700000000000003;-0,6500000000000004;-0,96;-1,05;-0,9800000000000002;-0,71;-0,81
2;-0,050000000000000044;0,16000000476837162;-0,06000000000000005;-0,020000000000000018;-0,06000000000000005;-0,13999999046325673;-0,030000000000000027;-0,13000000000000012;-0,18999999999999995;-0,2299999904632568;-0,2999999999999998;-0,27999999523162855;-0,4099999999999999;-0,43999999999999995;-0,1499999999999999;-0,029999999999999805;-0,1299999999999999;-0,08999999999999986;-0,42999999999999994;-0,3499999904632567;-0,6199999999999999;-0,73;-0,5699999999999998;-0,5700000000000001;-0,8500000000000001;-0,5899999999999999;-0,6200000000000001;-0,6499999618530268;-0,6799999809265143;-0,6100000000000001;-0,6299999999999999;-0,5799999999999998;-0,5399999999999998;-0,6200000000000001;-0,6200000000000001;-0,5100000000000002;-0,5499999999999998;-0,8300000000000001;-0,5399999904632571;-0,6500000000000004;-0,9199999999999999;-0,9800000000000002;-0,8800000000000001;-0,5699999904632569;-0,6800000000000002;-0,8799999999999999;-0,5300000000000002
3;-0,050000000000000044;-0,020000000000000018;-0,06000000000000005;-0,1299999999999999;-0,020000000000000018;-0,1100000000000001;-0,15999999999999992;-0,20999999999999996;-0,27;-0,21999999999999997;-0,32000000000000006;-0,34999999999999987;-0,06999999999999984;0,0300000095367432;-0,1099999952316284;-0,08000000000000007;-0,40000000000000013;-0,2999999999999998;-0,5799999999999998;-0,6999999999999997;-0,56;-0,5600000000000003;-0,79;-0,52;-0,6099999999999999;-0,6400000000000001;-0,5700000000000003;-0,36999999046325693;-0,3599999999999999;-0,41999999046325676;-0,3800000000000001;-0,54;-0,4700000000000002;-0,3600000000000003;-0,43000000000000016;-0,7200000000000002;-0,5;-0,56;-0,77;-0,7499999999999998;-0,6500000000000001;-0,3599999999999999;-0,529999961853028;-0,8199999999999998;-0,49999996185302775;-0,5799999999999998;-0,6699999618530281
4;-0,06000000000000005;-0,1299999999999999;-0,020000000000000018;-0,1200000000000001;-0,16999999999999993;-0,19999999999999996;-0,26;-0,22999999999999998;-0,31000000000000005;-0,32999999999999985;-0,06999999523162836;0,020000000000000018;-0,10999999999999988;-0,06000000000000005;-0,3699999999999999;-0,2599999999999998;-0,49;-0,5899999999999999;-0,4500000000000002;-0,44999999999999996;-0,6599999999999997;-0,3900000000000001;-0,5099999999999998;-0,569999961853028;-0,5699999809265144;-0,4699999904632566;-0,41999999999999993;-0,3799999952316282;-0,3699999999999999;-0,4500000000000002;-0,4400000000000004;-0,40000000000000036;-0,3599999999999999;-0,7299999809265132;-0,5400000000000005;-0,4700000000000002;-0,649999990463257;-0,7499999999999998;-0,72;-0,43999999999999995;-0,5899999999999999;-0,8300000000000001;-0,4500000000000002;-0,51;-0,6299999999999999;-0,6499999999999999;-0,6200000000000001
5;-0,040000000000000036;-0,12999999046325716;-0,16999999999999993;-0,19999999999999996;-0,28;-0,26;-0,3500000000000001;-0,3799999999999999;-0,10999999999999988;-0,029999999999999805;-0,16000000000000014;-0,06999999999999984;-0,3699999999999999;-0,26999998092651367;-0,53;-0,6299999999999999;-0,48;-0,4399999904632568;-0,6699999809265136;-0,41000000000000014;-0,5099999999999998;-0,5299999999999998;-0,4900000000000002;-0,3600000000000001;-0,33000000000000007;-0,3800000000000001;-0,29999999523162857;-0,3700000000000001;-0,3900000000000001;-0,3700000000000001;-0,3899999809265142;-0,7600000000000002;-0,6200000000000001;-0,48;-0,6699999999999999;-0,76;-0,74;-0,4699999618530275;-0,569999961853028;-0,77;-0,43999999999999995;-0,55;-0,9000000000000004;-0,8700000000000001;-0,79;-0,2999999618530276;-0,04000000000000048
6;-0,16999998092651358;-0,20999999999999996;-0,28;-0,27;-0,3600000000000001;-0,42999999999999994;-0,14000000000000012;-0,06000000000000005;-0,16000000000000014;-0,04999999999999982;-0,35999998092651375;-0,23999999046325682;-0,45999999999999974;-0,6000000000000001;-0,4500000000000002;-0,4099999999999999;-0,6499999999999999;-0,3999999999999999;-0,48999999999999977;-0,5100000000000002;-0,4699999809265143;-0,3899999999999999;-0,3700000000000001;-0,32999999999999985;-0,30999999999999983;-0,3799999999999999;-0,40000000000000036;-0,3900000000000001;-0,43999999999999995;-0,7199999809265138;-0,4200000000000004;-0,33000000000000007;-0,4899999904632568;-0,53;-0,49;-0,20999999999999996;-0,3799999999999999;-0,6299999999999999;-0,27;-0,51;-1,04;-0,96;-0,81;-0,2899999999999996;0,019999999999999574;0,6099999999999999;0,6300000190734862
7;-0,29000000000000004;-0,28999999046325686;-0,42999999523162846;-0,48;-0,16999999523162845;-0,040000000000000036;-0,1200000000000001;-0,029999999999999805;-0,3400000000000001;-0,18999999999999995;-0,4099999999999999;-0,5299999999999998;-0,4099999999999997;-0,3699999999999999;-0,6099999999999999;-0,3500000000000001;-0,43999999999999995;-0,45999999999999996;-0,3900000000000001;-0,31999998092651416;-0,33999999999999986;-0,30999999999999983;-0,27000000000000024;-0,33999999999999986;-0,2299999952316285;-0,23000000000000043;-0,33999999999999986;-0,5700000000000003;-0,25;-0,22999999046325703;-0,42999998092651426;-0,40000000000000013;-0,3800000000000001;-0,1499999999999999;-0,33000000000000007;-0,5399999618530276;-0,15000000000000013;-0,21999999999999997;-0,4500000000000002;-0,41999999999999993;-0,3099999618530276;0,20000003814697243;0,46999999999999975;0,9299999999999997;0,8200000381469725;0,7199999999999998;0,7399999999999998
8;-0,43999999523162847;-0,48999999999999977;-0,16999999999999993;-0,02999999523162833;-0,1200000000000001;-0,02999999523162833;-0,32000000000000006;-0,18999999046325677;-0,42999999523162846;-0,5499999904632569;-0,40999999046325675;-0,3600000000000001;-0,5800000000000001;-0,33000000000000007;-0,41999999999999993;-0,45999999999999996;-0,3900000000000001;-0,30999999999999983;-0,33000000000000007;-0,30000000000000004;-0,2100000000000002;-0,31000000000000005;-0,23999999523162918;-0,18999999999999995;-0,33000000000000007;-0,5499999809265144;-0,2100000000000004;-0,16000000000000014;-0,31000000000000005;-0,32999999999999985;-0,2899999999999998;-0,08999999999999986;-0,2999999999999998;-0,56;-0,1999999618530277;-0,26999996185302755;-0,5299999618530278;-0,54;-0,43000000000000016;0,15000000000000036;0,18999999999999995;0,6399999999999997;0,52;0,29000000000000004;0,18999999999999995;0,10999999999999988;0,7799999999999998
9;-0,16999999999999993;-0,009999990463256836;-0,08999999999999986;0,0;-0,30000000000000004;-0,19999999999999996;-0,44999999999999996;-0,56;-0,4499999904632568;-0,40000000000000013;-0,5899999999999999;-0,33000000000000007;-0,43000000000000016;-0,4700000000000002;-0,43999999999999995;-0,4199999999999997;-0,45999999999999996;-0,4099999999999999;-0,2899999999999998;-0,3599999952316284;-0,25000000000000044;-0,17000000000000037;-0,15999998092651424;-0,5199999809265137;-0,20000000000000018;-0,11999999046325716;-0,3599999999999999;-0,4899999904632566;-0,4999999999999998;-0,1899999618530268;-0,299999961853028;-0,53;-0,16999999999999993;-0,23999996185302708;-0,5499999618530278;-0,69;-0,5700000000000003;-0,2999999999999998;-0,27;0,19000003814697264;0,1200000000000001;0,1499999999999999;0,41999999999999993;0,3900000000000001;0,9299999999999997;0,6600000000000001;0,6299999999999999
10;-0,06999999046325689;0,03000000000000025;-0,26999999046325684;-0,16999999999999993;-0,43999999523162825;-0,54;-0,41999999999999993;-0,3600000000000001;-0,56;-0,31000000000000005;-0,4099999999999997;-0,43000000000000016;-0,3900000000000001;-0,3400000000000001;-0,39999998092651357;-0,3699999999999999;-0,26;-0,3500000000000001;-0,2799999952316288;-0,28000000000000025;-0,3500000000000001;-0,5900000000000003;-0,27;-0,17000000000000037;-0,3599999999999999;-0,42000000000000015;-0,4099999999999999;-0,16000000000000014;-0,2899999618530278;-0,52;-0,13999996185302765;-0,16999996185302724;-0,29000000000000004;-0,4699999618530275;-0,4399999618530268;-0,059999961853027806;0,010000038146972035;0,48;0,4300000381469724;0,5499999999999998;0,9500000381469724;0,71;0,9299999999999997;0,28000000000000025;0,05999999999999961;0,16999999999999993;-0,41999999999999993
11;-0,29000000000000004;-0,18999999046325677;-0,43999999999999995;-0,54;-0,38999999046325673;-0,3100000000000003;-0,4599999809265136;-0,2200000000000002;-0,33999999999999986;-0,3500000000000001;-0,26;-0,1799999809265136;-0,25;-0,26;-0,2100000000000002;-0,31999999999999984;-0,27;-0,40000000000000036;-0,39999998092651357;-0,5799999809265137;-0,20000000000000018;-0,1200000000000001;-0,33999999999999986;-0,44999999999999996;-0,4600000000000002;-0,18999999999999995;-0,35999996185302674;-0,6299999999999999;-0,27999996185302756;-0,3499999618530276;-0,40000000000000013;-0,2299999618530273;-0,25;0,06000000000000005;0,08000003814697232;0,5900000381469721;0,5400000381469732;0,56;0,9200000381469731;0,8799999999999999;1,0899999999999999;0,4500000000000002;-0,06999998092651438;-0,3099999999999996;-0,7300000000000004;-0,7000000000000002;-0,15999999523162867
12;-0,47999999999999976;-0,5699999904632569;-0,3900000000000001;-0,32000000000000006;-0,48999999999999977;-0,2200000000000002;-0,31999999999999984;-0,3500000000000001;-0,2799999999999998;-0,1999999809265136;-0,27;-0,30000000000000004;-0,24;-0,3500000000000001;-0,26000000000000023;-0,2400000000000002;-0,27;-0,45999999999999996;-0,10000000000000009;-0,020000000000000018;-0,27;-0,3899999999999999;-0,3800000000000001;-0,1299999999999999;-0,3999999999999999;-0,6399999618530274;-0,26;-0,32000000000000006;-0,39999996185302744;-0,30000000000000004;-0,3400000000000001;0,030000038146972496;0,1599999999999997;0,6700000381469722;0,5400000381469732;0,5699999999999998;1,0;0,9699999999999998;1,27;0,6700000000000004;0,5699999999999994;0,6299999999999999;-0,16000000000000014;-0,2999999809265139;0,48;0,9399999999999995;0,8800000095367433
13;-0,40999999046325675;-0,3099999809265144;-0,46999999999999975;-0,20999999999999996;-0,31999999999999984;-0,3500000000000001;-0,27;-0,17999999999999994;-0,25;-0,2699999999999998;-0,19999999999999996;-0,31000000000000005;-0,2599999952316292;-0,3500000000000001;-0,33999999999999986;-0,44999998092651383;-0,06999999046325689;-0,010000000000000231;-0,2399999809265143;-0,3699999999999999;-0,3699999999999999;-0,1499999999999999;-0,3799999999999999;-0,5899999999999999;-0,21999999999999997;-0,29000000000000004;-0,3599999618530272;-0,18999999999999995;-0,21999996185302773;0,2100000000000004;0,39000003814697237;0,9499999999999997;0,8199999999999998;0,7700000381469723;1,15;1,0999999999999996;1,3099999999999996;0,9900000000000002;1,0399999999999996;0,8200000000000003;-0,16000000000000014;-0,5599999809265137;-0,08000000000000007;0,33000000000000007;0,3799999999999999;0,26000000000000023;0,5800000000000001
14;-0,46999999999999975;-0,23999999999999977;-0,3500000000000001;-0,3599999809265131;-0,2799999999999998;-0,20999999999999974;-0,27;-0,30000000000000004;-0,2300000000000002;-0,31000000000000005;-0,28000000000000025;-0,31000000000000005;-0,27;-0,3799999999999999;-0,009999990463256836;0,04999999999999982;-0,25;-0,3799999904632567;-0,3799999809265142;-0,16000000000000014;-0,299999961853028;-0,5;-0,12999996185302765;-0,21999999999999997;-0,30000000000000004;-0,13999996185302743;0,020000000000000018;0,5300000000000002;0,5699999999999998;0,94;0,9500000381469724;0,8200000381469725;1,0800000381469723;0,98;1,1999999999999997;0,9100000190734865;0,8399999999999994;0,6700000190734876;-0,17999999999999972;-0,3099999999999996;0,33999999999999986;0,7199999999999998;0,73;0,5800000000000001;0,8300000000000001;0,17000000000000037;0,050000000000000266
15;-0,33999999999999986;-0,3500000000000001;-0,29000000000000004;-0,24999999999999978;-0,29000000000000004;-0,2699999999999998;-0,2099999952316287;-0,26000000000000023;-0,18000000000000016;-0,2099999809265145;-0,20999999999999996;-0,3700000000000001;-0,020000000000000018;0,029999999999999805;-0,2199999809265143;-0,3600000000000001;-0,47;-0,20999999999999996;-0,3999999618530268;-0,6099999999999999;-0,1999999618530277;-0,23999996185302708;-0,31000000000000005;-0,15999996185302767;-0,020000000000000018;0,26000000000000023;0,22999999999999998;0,73;0,6500000381469722;0,5300000381469725;0,9299999999999997;0,79;0,9499999999999997;0,1800000000000006;0,40999999999999925;0,7299999999999995;-0,07000000000000028;-0,4900000000000002;-0,07000000000000028;0,15999999999999925;0,1299999999999999;-0,029999999999999805;0,27;-0,27;-0,27999999046325685;-0,029999999999999805;0,010000009536743182
16;-0,2899999809265137;-0,18999999999999972;-0,21999999999999975;-0,21999999999999997;-0,15999999523162844;-0,2400000000000002;-0,14000000000000012;-0,19999998092651383;-0,21999999999999975;-0,3400000000000003;0,05999999999999961;0,1299999999999999;-0,10999998092651309;-0,22999999999999976;-0,30000000000000004;-0,4700000000000002;-0,45999999999999996;-0,5699999999999998;-0,1899999618530277;-0,26999996185302755;-0,3499999618530274;-0,18999999999999995;-0,02999996185302778;0,2700000381469725;0,4299999999999997;0,9199999999999999;0,69;0,52;0,8800000381469721;0,69;0,5799999999999996;-0,03000000000000025;0,41999999999999904;0,8499999999999996;0,09999999999999964;-0,33999999999999986;0,1200000000000001;0,39999999999999947;0,2699999999999996;-0,040000000000000036;0,16000000000000014;-0,40999999046325675;-0,41000000000000014;-0,13999999999999968;-0,06999999046325689;0,2400000000000002;-0,04999999999999982
17;-0,22999999999999998;-0,22999999999999976;-0,17999999999999994;-0,2400000000000002;-0,14000000000000012;-0,1899999809265145;-0,18999999999999995;-0,33000000000000007;0,05000000953674277;0,12000000953674306;-0,1200000000000001;-0,24999999999999978;-0,55;-0,5100000000000002;-0,52;-0,6299999999999999;-0,21999999999999997;-0,28;-0,3400000000000001;-0,15999996185302767;0,010000000000000009;0,5200000000000002;0,5399999999999998;0,96;0,8599999999999999;0,6499999999999999;0,8599999999999999;0,8700000000000001;1,2799999999999998;0,6400000000000001;0,5999999999999996;0,7800000000000002;0,16000000000000014;-0,47999998092651364;-0,20999999999999996;-0,05000000000000071;-0,07000000000000028;-0,16999999999999993;0,17000000000000037;-0,3299999999999996;-0,25999999046325684;0,050000000000000266;0,11000000000000032;0,45000000476837165;0,14000000000000012;0,31000000000000005;0,0
18;-0,17999999999999994;-0,2400000000000002;-0,13000000000000034;-0,13999998092651378;-0,14999998092651357;-0,29000000000000004;0,05999999999999961;0,1299999999999999;-0,10000000000000009;-0,42000000000000015;-0,6500000000000001;-0,2400000000000002;-0,31000000000000005;-0,52;-0,15000000000000013;-0,21999999999999997;-0,32000000000000006;-0,19999999999999996;-0,1100000000000001;0,27000000000000024;0,2599999999999998;0,7000000381469724;0,6999999999999997;0,5099999999999998;0,9400000381469731;0,71;0,5;-0,07999996185302827;0,009999999999999787;0,3200000000000003;-0,3700000000000001;-0,7800000000000002;-0,4899999904632564;-0,29000000000000004;-0,18999999523162803;-0,23999999046325637;0,17000000000000037;-0,2599999999999998;-0,18999999999999995;0,10000000000000009;0,14000000953674308;0,4400000000000004;0,1200000000000001;0,27000000000000024;-0,030000000000000027;-0,030000000000000027;0,21999999999999997
19;-0,13000000000000034;-0,15000000000000036;-0,16000000000000014;-0,27999998092651435;0,08999999999999986;0,1499999999999999;-0,1200000000000001;-0,4599999904632568;-0,5900000000000001;-0,20999996185302727;-0,24;-0,4099999618530277;-0,020000000000000018;-0,08999999999999986;-0,18000000000000016;-0,09000000000000008;-0,10000000000000009;0,07000003814697342;0,13000003814697303;0,6000000000000001;0,54;0,3500000381469732;0,7699999999999996;0,5099999999999998;0,4099999999999997;-0,08999999999999986;0,009999999999999787;0,4299999999999997;-0,20999999999999996;-0,5999999999999996;-0,2599999999999998;-0,15000000000000036;-0,24999999523162852;-0,3899999999999997;0,03000000000000025;-0,33999999999999986;-0,22999999999999998;0,07000000953674324;0,11000000000000032;0,43000000000000016;0,10000000476837156;0,2500000000000002;-0,06000000000000005;-0,07999999999999985;0,15999999999999992;0,040000000000000036;-0,19999999999999996
20;-0,1499999999999999;-0,28000000000000025;0,08999999999999986;0,1499999999999999;-0,1299999999999999;-0,4099999999999999;-0,51;-0,16999999999999993;-0,1999999618530277;-0,3800000000000001;-0,010000000000000009;-0,0999999618530274;-0,17999996185302747;-0,050000000000000044;0,06000003814697252;0,2100000000000004;0,11999999999999966;0,6099999999999999;0,5;0,3500000000000001;0,7999999999999998;0,5;0,5099999999999998;0,20000000000000018;0,41999999999999904;0,71;-0,04999999999999982;-0,40000000000000036;-0,05999998092651371;0,040000000000000036;-0,08000000000000007;-0,25;0,10000000000000009;-0,3199999904632569;-0,23999999046325682;0,03000000000000025;0,06000000953674345;0,3600000000000003;0,06000000000000005;0,2100000000000002;-0,09000000000000008;-0,08999999999999986;0,1499999999999999;0,030000000000000027;-0,19999999999999996;0,06000000000000005;0,22999999999999998
21;0,09999999999999964;0,16999999999999993;-0,16999999999999993;-0,3800000000000001;-0,42000000000000015;-0,10999999999999988;-0,19999999999999996;-0,42000000000000015;-0,06000000000000005;-0,1299999999999999;-0,22999999999999998;-0,10000000000000009;0,020000000000000018;0,3100000381469725;0,1299999999999999;0,6599999999999997;0,5200000381469732;0,25;0,6799999999999997;0,6300000381469721;0,6999999999999997;0,3700000000000001;0,5499999999999998;0,6399999999999997;-0,33999999999999986;-0,7299999809265136;-0,3899999999999997;-0,1800000000000006;-0,13999999046325673;-0,2299999904632566;0,14000000000000012;-0,31999999999999984;-0,22999999999999998;0,050000000000000266;0,10000000000000009;0,40000000476837183;0,0900000000000003;0,2500000000000002;-0,050000000000000044;-0,06000000000000005;0,16999999999999993;0,020000000000000018;-0,26;-0,06000000000000005;0,10000001907348643;-0,009999980926513663;0,04000001907348616
22;-0,20999999999999996;-0,42000000000000015;-0,33999998092651373;-0,010000000000000009;-0,1499999999999999;-0,3800000000000001;-0,030000000000000027;-0,1399999999999999;-0,2100000000000002;-0,06999996185302737;0,010000038146972479;0,07000003814697342;0,1599999999999997;0,7500000381469731;0,5300000381469725;0,31000000000000005;0,7000000381469724;0,4800000381469727;0,7499999999999996;0,14000000000000057;0,09999999999999964;0,4500000000000002;-0,33000000000000007;-0,9900000000000002;-0,6600000000000001;-0,2600000000000007;-0,05999999999999961;-0,11000000000000032;0,2200000000000002;-0,2799999999999998;-0,18999999046325655;0,08000000000000007;0,1200000000000001;0,42000000476837185;0,0900000000000003;0,2400000000000002;-0,08000000000000007;-0,08999999999999986;0,17999999999999994;0,09000000000000008;-0,1100000000000001;0,18999999999999995;0,39000001907348625;0,26;0,28000001907348615;0,13000000000000012;0,050000000000000044
23;-0,32999999999999985;0,0;-0,10000000000000009;-0,31000000000000005;0,030000038146972274;-0,07000000000000006;-0,17000000000000015;-0,05999996185302736;0,039999999999999813;0,3300000000000003;0,34000003814697255;0,8799999999999999;0,7600000381469725;0,5;0,6999999999999997;0,48999999999999977;0,71;0,3700000000000001;0,2999999999999998;0,5800000000000001;0,03000001907348615;-0,5699999809265135;-0,23000000000000043;0,08000000000000007;0,08000000000000007;-0,020000000000000018;0,26000000000000023;-0,3599999999999999;-0,2999999999999998;0,020000000000000018;0,08000000000000007;0,3999999999999999;0,08000000000000007;0,2300000000000002;-0,07000000000000006;-0,06999999999999984;0,19999999999999996;0,1200000000000001;-0,06000000000000005;0,24;0,43999999999999995;0,29000000000000004;0,30999999999999983;0,14000000000000012;0,010000000000000009;-0,18999999999999995;-0,09999999523162839
24;-0,09000000000000008;-0,30000000000000004;0,030000000000000027;-0,08999999999999986;-0,18000000000000016;-0,050000000000000044;-0,010000000000000009;0,10000003814697278;0,27000003814697227;0,8300000000000001;0,6299999999999999;0,43999999999999995;0,8299999999999996;0,5699999999999998;0,7799999999999998;0,23000000000000043;0,23999999999999932;0,5100000190734866;-0,05999999999999961;-0,54;-0,28000000000000025;0,04999999999999982;0,16000000000000014;0,15000000000000036;0,5300000000000002;-0,07999999999999963;-0,11999999046325671;0,0900000000000003;0,1200000095367435;0,43000000000000016;0,10000000000000009;0,28000000000000025;0,0;0,010000000000000009;0,28;0,17999999999999994;-0,030000000000000027;0,22999999999999998;0,3400000190734864;0,10000000000000009;0,020000000000000018;-0,2099999904632568;-0,3800000000000001;-0,5899999999999999;-0,47;0,26000000000000023;-0,19999999999999996
25;0,030000000000000027;-0,06999996185302737;-0,17000000000000015;-0,06000000000000005;3,814697246973253e-08;0,1800000381469724;0,3200000381469721;0,8799999999999999;0,6499999999999999;0,4600000381469722;0,81;0,5100000381469725;0,7299999999999995;0,2400000000000002;0,1899999999999995;0,4400000000000004;-0,23000000000000043;-0,8600000000000003;-0,4799999904632566;-0,020000000000000462;0,21999999999999975;0,25;0,6000000000000001;0,0;-0,029999999999999805;0,18000000000000016;0,18999999999999995;0,4700000000000002;0,13000000000000034;0,29000000000000004;-0,020000000000000018;-0,010000000000000009;0,27;0,18999999999999995;-0,020000000000000018;0,24;0,3699999999999999;0,14000000000000012;0,010000000000000009;-0,33999999999999986;-0,5899999999999999;-0,72;-0,52;0,2400000000000002;-0,19999999999999996;-0,19999999999999996;-0,12999999046325672
26;-0,16999996185302746;-0,03999996185302712;-0,009999961853027761;0,11000000000000032;0,23000003814697179;0,7400000381469725;0,5500000381469725;0,34000003814697255;0,73;0,5699999999999998;0,6999999999999997;0,1299999999999999;0,2599999999999998;0,6200000000000001;0,05999999999999961;-0,3099999809265137;-0,20999999999999996;-0,1800000000000006;-0,11000000000000032;-0,11000000000000032;0,27;-0,2699999904632566;-0,21999999999999975;0,0900000000000003;0,16999999999999993;0,5200000047683715;0,2200000000000002;0,40000000000000013;0,08999999999999986;0,08000000000000007;0,33999999999999986;0,21999999999999997;-0,010000000000000009;0,24000000953674316;0,36000001907348644;0,13000001907348646;0,010000000000000009;-0,3199999809265135;-0,5899999999999999;-0,8099999999999998;-0,6800000000000002;0,06000000000000005;-0,3999999999999999;-0,4099999999999999;-0,3600000000000001;-0,53;-0,3800000000000001
27;-0,009999961853027761;0,15000003814697216;0,28000003814697205;0,75;0,49000003814697246;0,2799999999999998;0,7500000381469718;0,5999999999999996;0,5900000381469725;0,009999999999999787;0,20999999999999908;0,6500000000000004;0,03000000000000025;-0,34999999999999964;-0,3099999999999996;-0,33000000000000007;-0,22999999523162806;-0,1999999952316287;0,18000000000000016;-0,29000000000000004;-0,16000000000000014;0,16999999999999993;0,25;0,5700000047683718;0,2500000000000002;0,40000000000000013;0,06000000000000005;0,050000000000000044;0,30000000000000004;0,18999999999999995;-0,010000000000000009;0,27;0,42999999999999994;0,23000001907348633;0,17999999999999994;-0,08999999999999986;-0,3700000000000001;-0,6599999999999999;-0,5699999999999998;0,17000000000000015;-0,27;-0,26;-0,20999999999999996;-0,3599999999999999;-0,19999999999999996;-0,27;-0,26999999523162854
28;0,2699999999999996;0,6799999999999997;0,41999999999999993;0,24000003814697246;0,6500000381469726;0,4300000381469724;0,41999999999999993;-0,16000000000000014;0,07999999999999918;0,4900000190734861;-0,04999998092651392;-0,45999999999999996;-0,5099999999999998;-0,3200000000000003;-0,08000000000000007;0,020000000000000018;0,41000000000000014;-0,1200000000000001;-0,08000000000000007;0,18000000000000016;0,2200000000000002;0,5;0,18000000000000016;0,33000000000000007;0,020000000000000018;0,020000000000000018;0,28;0,16999999999999993;-0,030000000000000027;0,25;0,4099999999999999;0,24;0,21999999999999997;0,020000000000000018;-0,22999999999999998;-0,5299999999999998;-0,48;0,2200000000000002;-0,24;-0,22999999999999998;-0,1399999999999999;-0,29000000000000004;-0,14000000000000012;-0,2100000000000002;-0,2400000000000002;-0,34999999999999987;-0,26999999046325684
29;0,3799999999999999;0,1299999999999999;0,5700000381469721;0,2999999999999998;0,21999999999999975;-0,39999999999999947;-0,13000000000000078;0,3600000000000003;-0,16999998092651403;-0,6999999809265134;-0,6799999999999997;-0,3600000000000003;-0,040000000000000036;0,07000000000000028;0,46000000953674336;-0,06999999999999984;-0,040000000000000036;0,20000000000000018;0,21000000953674336;0,4900000000000002;0,16000000000000014;0,31000000000000005;0,010000000000000009;0,020000000000000018;0,29000000000000004;0,17999999999999994;-0,040000000000000036;0,19999999999999996;0,30999999999999983;0,1100000000000001;0,08000001907348642;-0,1299999999999999;-0,3999999999999999;-0,7099999999999997;-0,6200000000000001;0,10000000000000009;-0,3399999952316284;-0,33000000000000007;-0,25;-0,3899999999999999;-0,21999999999999997;-0,25;-0,21999999046325702;-0,26999999046325684;-0,20000000000000018;-0,52;-0,5099999952316285
30;0,54;0,2599999999999998;0,11000003814697124;-0,4500000000000002;-0,16000000000000014;0,28000001907348615;-0,2599999999999998;-0,8499999999999996;-0,8499999999999996;-0,54;-0,23000000000000043;-0,1200000000000001;0,30000000000000027;-0,17999999046325676;-0,14000000000000012;0,1200000000000001;0,16000000000000014;0,4600000047683719;0,13000000000000034;0,27000000000000024;-0,07000000000000006;-0,08999999999999986;0,15999999999999992;0,06000000000000005;-0,13999999523162843;0,1499999999999999;0,29000000000000004;0,09000000000000008;0,040000000000000036;-0,21999999999999997;-0,5;-0,78;-0,6600000000000001;0,0900000000000003;-0,34999999999999987;-0,32000000000000006;-0,25999999046325684;-0,42999999999999994;-0,30000000000000004;-0,32000000000000006;-0,3299999904632569;-0,45999999523162827;-0,33999998092651373;-0,5699999904632569;-0,47;-0,26;-0,16999999999999993
