;tgt_0;tgt_1;tgt_2;tgt_3;tgt_4;tgt_5;tgt_6;tgt_7;tgt_8;tgt_9;tgt_10;tgt_11;tgt_12;tgt_13;tgt_14;tgt_15;tgt_16;tgt_17;tgt_18;tgt_19;tgt_20;tgt_21;tgt_22;tgt_23;tgt_24;tgt_25;tgt_26;tgt_27;tgt_28;tgt_29;tgt_30;tgt_31;tgt_32;tgt_33;tgt_34;tgt_35;tgt_36;tgt_37;tgt_38;tgt_39;tgt_40;tgt_41;tgt_42;tgt_43;tgt_44;tgt_45;tgt_46;tgt_47
929;-1,3199999999999998;-1,0700000000000003;-0,9699999999999998;-0,8700000000000001;-1,4300000000000002;-1,0500000000000003;-0,5500000000000003;-0,20000000000000018;0,31000000000000005;0,7799999999999998;0,9000000000000004;0,8599999999999999;0,10999999999999988;0,2999999999999998;0,6099999999999999;0,7499999999999998;1,1;1,46;1,4900000000000002;1,42;0,6599999999999999;0,7999999999999998;1,0699999999999998;1,19;1,5100000000000002;1,83;1,8000000000000003;1,63;0,76;0,8399999999999999;1,0899999999999999;1,18;1,4800000000000002;1,8;1,8000000000000003;1,67;0,8199999999999998;0,9099999999999997;1,1599999999999997;1,19;1,34;1,48;1,3800000000000001;1,2599999999999998;0,48;0,6299999999999999;0,8899999999999997;0,9799999999999998
930;0,31000000000000005;0,7799999999999998;0,8900000000000001;0,8599999999999999;0,10999999999999988;0,2899999999999998;0,5999999999999999;0,7399999999999998;1,07;1,42;1,4700000000000002;1,42;0,6599999999999999;0,8399999999999999;1,1399999999999997;1,2699999999999998;1,58;1,8599999999999999;1,8000000000000003;1,5499999999999998;0,5799999999999998;0,5999999999999999;0,7899999999999998;0,8999999999999999;1,29;1,69;1,6800000000000002;1,42;0,44999999999999996;0,5199999999999998;0,7699999999999998;0,7699999999999998;0,8600000000000001;0,99;0,9800000000000002;0,9599999999999997;0,27;0,5199999999999998;0,8699999999999999;1,0099999999999998;1,33;1,6199999999999999;1,5500000000000003;1,39;0,5899999999999999;0,7399999999999998;0,9899999999999998;1,0699999999999998
931;1,07;1,43;1,4700000000000002;1,4;0,6099999999999999;0,7299999999999998;1,0199999999999998;1,18;1,5100000000000002;1,78;1,6800000000000002;1,41;0,45999999999999996;0,4199999999999997;0,6499999999999997;0,8199999999999998;1,2100000000000002;1,5;1,2900000000000003;1,0399999999999998;0,21999999999999997;0,3999999999999999;0,7099999999999997;0,7199999999999998;0,7400000000000002;0,8199999999999998;0,6300000000000003;0,4099999999999997;-0,41000000000000014;-0,1200000000000001;0,2999999999999998;0,48999999999999977;0,8200000000000001;1,0999999999999999;1,08;0,9899999999999998;0,21999999999999997;0,4199999999999997;0,7299999999999998;0,8699999999999999;1,2400000000000002;1,6099999999999999;1,6300000000000001;1,5299999999999998;0,74;0,8699999999999999;1,1099999999999999;1,21
932;1,5100000000000002;1,8;1,7100000000000002;1,42;0,45999999999999996;0,46999999999999975;0,6299999999999999;0,7199999999999998;1,1400000000000001;1,56;1,5700000000000003;1,3199999999999998;0,3799999999999999;0,47999999999999976;0,7699999999999998;0,8199999999999998;0,9200000000000002;1,01;0,9100000000000001;0,6599999999999997;-0,28000000000000025;-0,18000000000000016;0,08999999999999986;0,22999999999999998;0,5700000000000003;0,8999999999999999;0,9500000000000002;0,9599999999999997;0,21999999999999997;0,4199999999999997;0,7299999999999998;0,8799999999999999;1,2300000000000002;1,55;1,5000000000000002;1,3599999999999999;0,54;0,6699999999999997;0,9499999999999997;1,0699999999999998;1,4000000000000001;1,76;1,7800000000000002;1,64;0,78;0,8899999999999999;1,0999999999999999;1,1199999999999999
933;1,1400000000000001;1,57;1,58;1,3299999999999998;0,3799999999999999;0,48999999999999977;0,7699999999999998;0,8399999999999999;0,9900000000000002;1,1199999999999999;0,9500000000000002;0,6999999999999997;-0,18000000000000016;0,009999999999999787;0,30999999999999983;0,3999999999999999;0,7000000000000002;1,04;1,0700000000000003;1,0199999999999998;0,27;0,45999999999999974;0,7899999999999998;0,94;1,3;1,66;1,7000000000000002;1,5799999999999998;0,74;0,8599999999999999;1,0999999999999999;1,18;1,4300000000000002;1,7;1,6400000000000001;1,4699999999999998;0,5999999999999999;0,7299999999999998;1,0299999999999998;1,16;1,5000000000000002;1,8499999999999999;1,8800000000000001;1,7699999999999998;0,94;1,0599999999999998;1,2899999999999998;1,3299999999999998
934;0,9900000000000002;1,17;1,0100000000000002;0,7799999999999998;-0,06000000000000005;0,09999999999999987;0,3699999999999999;0,42999999999999994;0,7300000000000002;1,1099999999999999;1,1400000000000001;1,0599999999999998;0,30000000000000004;0,48999999999999977;0,7999999999999998;0,95;1,32;1,7;1,7500000000000002;1,66;0,8299999999999998;0,9199999999999997;1,0799999999999998;1,0499999999999998;1,3;1,6099999999999999;1,58;1,4399999999999997;0,5899999999999999;0,7499999999999998;1,0499999999999998;1,18;1,5000000000000002;1,83;1,84;1,7199999999999998;0,8799999999999999;0,9999999999999998;1,2399999999999998;1,3199999999999998;1,54;1,67;1,35;0,8499999999999999;-0,18999999999999995;-0,06000000000000005;0,20999999999999996;0,19999999999999973
935;0,7300000000000002;1,05;1,0400000000000003;0,9799999999999998;0,18999999999999995;0,3699999999999999;0,6699999999999997;0,8299999999999998;1,2100000000000002;1,5899999999999999;1,6500000000000001;1,5499999999999998;0,75;0,8999999999999999;1,1799999999999997;1,2399999999999998;1,4800000000000002;1,73;1,6500000000000001;1,4499999999999997;0,5699999999999998;0,7099999999999997;0,9999999999999998;1,14;1,4700000000000002;1,79;1,7400000000000002;1,5499999999999998;0,69;0,8099999999999998;1,0999999999999999;1,2399999999999998;1,55;1,73;1,4000000000000001;0,9199999999999999;-0,040000000000000036;0,08999999999999986;0,2899999999999998;0,04999999999999982;-0,06999999999999984;-0,04999999999999982;0,050000000000000266;0,10999999999999988;-0,5800000000000001;-0,29000000000000004;0,16999999999999993;0,3799999999999999
936;1,2100000000000002;1,5999999999999999;1,6600000000000001;1,5699999999999998;0,75;0,8699999999999999;1,0899999999999999;1,0899999999999999;1,3;1,54;1,4900000000000002;1,2499999999999998;0,3899999999999999;0,6099999999999999;0,9299999999999997;1,0399999999999998;1,37;1,68;1,6600000000000001;1,4699999999999998;0,5799999999999998;0,6699999999999997;0,9099999999999997;0,8999999999999999;1,0000000000000002;1,03;0,7200000000000002;0,3599999999999999;-0,54;-0,4200000000000004;-0,15000000000000036;-0,2200000000000002;-0,29000000000000004;-0,20000000000000018;0,0;0,2599999999999998;-0,3500000000000001;-0,1200000000000001;0,1499999999999999;0,16999999999999993;0,22999999999999998;0,31000000000000005;0,3999999999999999;0,45999999999999996;-0,2200000000000002;0,020000000000000018;0,34999999999999987;0,46999999999999975
937;1,3;1,51;1,5000000000000002;1,38;0,5699999999999998;0,7099999999999997;0,9899999999999998;1,1199999999999999;1,4300000000000002;1,72;1,6600000000000001;1,41;0,5;0,6199999999999999;0,8999999999999997;0,9299999999999999;1,05;1,03;0,71;0,34999999999999964;-0,5699999999999998;-0,43000000000000016;-0,20000000000000018;-0,29000000000000004;-0,25;-0,1200000000000001;0,07000000000000028;0,22999999999999998;-0,3799999999999999;-0,06000000000000005;0,32999999999999985;0,47999999999999976;0,7500000000000002;0,97;0,8700000000000001;0,73;-0,030000000000000027;0,1699999999999997;0,46999999999999975;0,5699999999999998;0,8800000000000001;1,21;1,2300000000000002;1,0899999999999999;0,21999999999999997;0,30999999999999983;0,46999999999999975;0,3699999999999999
938;1,4300000000000002;1,74;1,6300000000000001;1,3699999999999999;0,4099999999999999;0,47999999999999976;0,6799999999999997;0,6399999999999999;0,7300000000000002;0,81;0,54;0,2599999999999998;-0,5800000000000001;-0,5;-0,3600000000000003;-0,40000000000000036;-0,2999999999999998;-0,0900000000000003;0,13000000000000034;0,2999999999999998;-0,26000000000000023;0,020000000000000018;0,33999999999999986;0,41999999999999993;0,6100000000000003;0,79;0,6900000000000004;0,6499999999999999;-0,06000000000000005;0,1399999999999999;0,45999999999999974;0,6099999999999999;0,9500000000000002;1,31;1,3200000000000003;1,1899999999999997;0,34999999999999987;0,4399999999999997;0,6399999999999997;0,6699999999999999;0,9400000000000002;1,28;1,3000000000000003;1,0899999999999999;0,19999999999999996;0,2699999999999998;0,45999999999999974;0,5099999999999998
939;0,7300000000000002;0,8599999999999999;0,6000000000000001;0,3299999999999996;-0,5899999999999999;-0,4700000000000002;-0,2400000000000002;-0,29000000000000004;-0,21999999999999975;0,0;0,14000000000000012;0,27;-0,33999999999999986;-0,07000000000000028;0,2999999999999998;0,43999999999999995;0,6400000000000001;0,7399999999999998;0,6100000000000003;0,5699999999999998;-0,10000000000000009;0,1299999999999999;0,47999999999999976;0,6499999999999999;0,9700000000000002;1,29;1,2600000000000002;1,1199999999999999;0,31000000000000005;0,45999999999999974;0,6599999999999997;0,6599999999999999;0,9000000000000001;1,2;1,2200000000000002;1,1099999999999999;0,22999999999999998;0,2999999999999998;0,5399999999999998;0,6399999999999999;0,9400000000000002;1,26;1,1600000000000001;0,8399999999999999;-0,1200000000000001;-0,40000000000000036;-1,0400000000000005;-2,16
940;-0,21999999999999975;0,029999999999999805;0,18000000000000016;0,23999999999999977;-0,3600000000000003;-0,040000000000000036;0,31999999999999984;0,44999999999999996;0,6800000000000002;0,8199999999999998;0,7200000000000002;0,69;0,020000000000000018;0,2599999999999998;0,5799999999999998;0,71;1,04;1,3699999999999999;1,36;1,1899999999999997;0,31999999999999984;0,4099999999999997;0,6099999999999999;0,69;1,02;1,38;1,4100000000000001;1,2399999999999998;0,33999999999999986;0,3799999999999999;0,5499999999999998;0,5899999999999999;0,8600000000000001;1,1199999999999999;1,0400000000000003;0,8699999999999999;0,040000000000000036;0,039999999999999813;0,029999999999999805;-0,03000000000000025;0,26000000000000023;-0,6400000000000001;-1,92;-2,12;-2,73;-2,3800000000000003;-1,83;-1,35
941;0,6800000000000002;0,7799999999999998;0,6200000000000001;0,5799999999999996;-0,10000000000000009;0,1499999999999999;0,5199999999999998;0,7;1,05;1,41;1,4100000000000001;1,2699999999999998;0,42999999999999994;0,48999999999999977;0,6299999999999999;0,69;0,9700000000000002;1,27;1,3100000000000003;1,2099999999999997;0,3599999999999999;0,4099999999999997;0,6099999999999999;0,6599999999999999;0,9400000000000002;1,26;1,2200000000000002;0,9999999999999998;0,08999999999999986;0,1699999999999997;0,44999999999999973;0,44999999999999996;0,6000000000000001;0,7799999999999998;0,4900000000000002;-1,29;-3,57;-3,0700000000000007;-2,24;-1,58;-0,8500000000000001;-0,20999999999999996;0,0900000000000003;0,21999999999999975;-0,43000000000000016;-0,16000000000000014;0,21999999999999975;0,42999999999999994
942;1,05;1,4;1,4100000000000001;1,2699999999999998;0,42999999999999994;0,48999999999999977;0,6299999999999999;0,7;0,9800000000000002;1,3;1,34;1,2299999999999998;0,3899999999999999;0,45999999999999974;0,6499999999999997;0,7;0,9800000000000002;1,3;1,2900000000000003;1,13;0,24;0,2999999999999998;0,3999999999999997;0,3699999999999999;0,6500000000000001;1,05;1,0500000000000003;-0,3400000000000003;-2,1300000000000003;-2,0500000000000003;-1,6400000000000001;-1,27;-0,6399999999999997;-0,03000000000000025;0,20000000000000018;0,24999999999999956;-0,41000000000000014;-0,14000000000000012;0,25;0,48999999999999977;0,9400000000000002;1,4;1,5100000000000002;1,4499999999999997;0,6599999999999999;0,7899999999999998;0,9799999999999998;0,9999999999999998
